epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,5999.51,0.60972,0.31888,0.90848,0.96943,0.97067,0.98163,0.81021,0.73247,0.32696,0.96095,4.33888e-05,4.33888e-05,4.33888e-05
183,6032.29,0.60902,0.31826,0.9093,0.9688,0.97102,0.98172,0.80907,0.73222,0.32899,0.96082,4.13247e-05,4.13247e-05,4.13247e-05
184,6065.05,0.61042,0.31747,0.9047,0.97037,0.96945,0.98278,0.81048,0.73266,0.32716,0.96135,3.92605e-05,3.92605e-05,3.92605e-05
185,6097.95,0.6139,0.32013,0.90755,0.96845,0.97169,0.98233,0.81006,0.73272,0.32615,0.96139,3.71964e-05,3.71964e-05,3.71964e-05
186,6130.78,0.61222,0.31779,0.90526,0.96676,0.97382,0.98194,0.80924,0.73401,0.32596,0.96321,3.51322e-05,3.51322e-05,3.51322e-05
187,6163.55,0.6121,0.31722,0.90543,0.97065,0.97126,0.9805,0.80797,0.73407,0.32679,0.96426,3.30681e-05,3.30681e-05,3.30681e-05
188,6196.42,0.60786,0.31989,0.90691,0.96728,0.97432,0.97927,0.80765,0.73415,0.32663,0.96414,3.10039e-05,3.10039e-05,3.10039e-05
189,6229.34,0.61138,0.31406,0.90576,0.96886,0.97302,0.98061,0.80853,0.73394,0.32756,0.96328,2.89398e-05,2.89398e-05,2.89398e-05
190,6262.75,0.60775,0.31669,0.90553,0.96969,0.9719,0.98036,0.80868,0.73349,0.32803,0.96222,2.68757e-05,2.68757e-05,2.68757e-05
191,6309.8,0.56997,0.269,0.88717,0.97001,0.97105,0.97929,0.80636,0.73368,0.32834,0.96282,2.48115e-05,2.48115e-05,2.48115e-05
192,6342.39,0.55364,0.26063,0.8816,0.97027,0.97083,0.97911,0.80549,0.7341,0.32888,0.96291,2.27474e-05,2.27474e-05,2.27474e-05
193,6374.93,0.55331,0.26311,0.88335,0.96974,0.97089,0.97907,0.80584,0.73379,0.32939,0.96308,2.06832e-05,2.06832e-05,2.06832e-05
194,6407.47,0.55307,0.25859,0.88176,0.96987,0.97136,0.97953,0.80667,0.73362,0.32834,0.96227,1.86191e-05,1.86191e-05,1.86191e-05
195,6440.03,0.54852,0.25646,0.88042,0.97132,0.96921,0.97968,0.8079,0.7333,0.32788,0.96147,1.65549e-05,1.65549e-05,1.65549e-05
196,6472.58,0.54663,0.25961,0.87835,0.97043,0.97093,0.98037,0.80815,0.73388,0.32755,0.96145,1.44908e-05,1.44908e-05,1.44908e-05
197,6505.24,0.55233,0.25622,0.88474,0.97122,0.96952,0.98006,0.80847,0.73393,0.32841,0.96147,1.24266e-05,1.24266e-05,1.24266e-05
198,6537.7,0.53818,0.25641,0.87812,0.97072,0.96998,0.97969,0.80853,0.73407,0.32952,0.96218,1.03625e-05,1.03625e-05,1.03625e-05
199,6570.16,0.54159,0.25698,0.87944,0.96565,0.97471,0.97953,0.80868,0.73383,0.33004,0.9622,8.2983e-06,8.2983e-06,8.2983e-06
200,6603.14,0.54149,0.25462,0.87775,0.96869,0.97221,0.97967,0.80917,0.73397,0.32989,0.96233,6.23415e-06,6.23415e-06,6.23415e-06
