epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,2811.37,0.70729,0.39303,0.92788,0.97377,0.95594,0.98254,0.79656,0.75448,0.35449,0.94739,0.000165174,0.000165174,0.000165174
124,2834.36,0.70567,0.38826,0.92439,0.96587,0.96772,0.98177,0.7983,0.75334,0.35377,0.94793,0.00016311,0.00016311,0.00016311
125,2857.53,0.70257,0.39163,0.92826,0.96073,0.97131,0.98331,0.79645,0.7537,0.35073,0.94674,0.000161045,0.000161045,0.000161045
126,2880.5,0.69865,0.38671,0.92557,0.96604,0.95861,0.9809,0.79444,0.75437,0.35879,0.94946,0.000158981,0.000158981,0.000158981
127,2903.39,0.70768,0.39139,0.92663,0.95859,0.96444,0.97979,0.79728,0.74904,0.3592,0.94542,0.000156917,0.000156917,0.000156917
128,2926.17,0.70519,0.38845,0.92939,0.9686,0.96402,0.98038,0.79717,0.75095,0.35425,0.94564,0.000154853,0.000154853,0.000154853
129,2948.94,0.70215,0.38766,0.92564,0.96982,0.95368,0.98052,0.79651,0.74822,0.35604,0.94573,0.000152789,0.000152789,0.000152789
130,2971.86,0.69614,0.38582,0.92352,0.97039,0.95507,0.97995,0.79638,0.74755,0.35605,0.94331,0.000150725,0.000150725,0.000150725
131,2994.59,0.69997,0.38933,0.92743,0.95854,0.9669,0.9803,0.79746,0.74631,0.35198,0.94353,0.00014866,0.00014866,0.00014866
132,3017.24,0.69515,0.38266,0.92969,0.96522,0.96335,0.98139,0.79855,0.74776,0.35139,0.94435,0.000146596,0.000146596,0.000146596
133,3040,0.69981,0.38739,0.92894,0.96965,0.9624,0.98142,0.79899,0.75068,0.35117,0.94715,0.000144532,0.000144532,0.000144532
134,3062.56,0.69425,0.38302,0.92348,0.96804,0.96282,0.98212,0.80117,0.75146,0.34925,0.94601,0.000142468,0.000142468,0.000142468
135,3085.32,0.70043,0.38559,0.92341,0.9644,0.96256,0.98134,0.80027,0.75038,0.3525,0.94474,0.000140404,0.000140404,0.000140404
136,3108.56,0.68609,0.38521,0.92539,0.96958,0.9593,0.98077,0.80042,0.74843,0.35169,0.94585,0.00013834,0.00013834,0.00013834
